disease	drug	proximity	pval
Arthritis, Infectious	dienestrol	1.5	0.830452012
Arthritis, Infectious	dienogest	1.5	0.797264119
Arthritis, Infectious	diethylcarbamazine	2	0.605615913
Arthritis, Infectious	diethylpropion	2	0.578867645
Arthritis, Infectious	diethylstilbestrol	1.666666667	0.937553226
Arthritis, Infectious	diflorasone	1	0.288034908
Arthritis, Infectious	diflunisal	2	0.73316308
Arthritis, Infectious	difluocortolone	1.5	0.336744581
Arthritis, Infectious	difluprednate	1	0.332054137
Arthritis, Infectious	digitoxin	1	0.106681352
Arthritis, Infectious	digoxin	1	0.078132659
Arthritis, Infectious	dihydro-alpha-ergocryptine	2.25	0.977251204
Arthritis, Infectious	dihydroergocornine	2.083333333	0.74633936
Arthritis, Infectious	dihydroergocristine	2.103448276	0.884573496
Arthritis, Infectious	dihydroergotamine	2.25	0.861644279
Arthritis, Infectious	dihydrotachysterol	0	0.010126235
Arthritis, Infectious	diltiazem	2	0.289731748
Arthritis, Infectious	dimenhydrinate	1	0.000340748
Arthritis, Infectious	dimercaprol	1	0.460172163
Arthritis, Infectious	dimethyl fumarate	1.5	0.781997513
Arthritis, Infectious	dimetindene	1.5	0.009015575
Arthritis, Infectious	dinoprost	3	0.995247371
Arthritis, Infectious	dinoprost tromethamine	2.5	0.955330686
Arthritis, Infectious	dinoprostone	2.2	0.852381209
Arthritis, Infectious	diosmin	2	0.762430572
Arthritis, Infectious	dioxybenzone	2	0.840128813
Arthritis, Infectious	diphemanil	2	0.553579205
Arthritis, Infectious	diphenhydramine	1.5	0.007565675
Arthritis, Infectious	diphenidol	2	0.420533829
Arthritis, Infectious	diphenoxylate	2	0.732140644
Arthritis, Infectious	diphenylpyraline	1.5	0.010699726
Arthritis, Infectious	dipivefrin	2	0.838800458
Arthritis, Infectious	dipyridamole	1.833333333	0.122161724
Arthritis, Infectious	dipyrithione	2	0.855241134
Arthritis, Infectious	disopyramide	2	0.662213316
Arthritis, Infectious	disulfiram	2	0.538314793
Arthritis, Infectious	dl-methylephedrine	1.777777778	0.176553779
Arthritis, Infectious	dobutamine	1.5	0.116405772
Arthritis, Infectious	docetaxel	1.666666667	0.648278469
Arthritis, Infectious	doconexent	1.333333333	0.11220399
Arthritis, Infectious	dofetilide	2	0.748174084
Arthritis, Infectious	dolasetron	2	0.423762098
Arthritis, Infectious	domperidone	2	0.688340369
Arthritis, Infectious	donepezil	2.066666667	0.98649842
Arthritis, Infectious	dopamine	2.133333333	0.955661873
Arthritis, Infectious	dorzolamide	2	0.292164328
Arthritis, Infectious	dosulepin	2	0.410279508
Arthritis, Infectious	dotatate gallium ga-68	2	0.622825128
Arthritis, Infectious	doxacurium	3	0.999942256
Arthritis, Infectious	doxapram	2	0.546040953
Arthritis, Infectious	doxazosin	2	0.5
Arthritis, Infectious	doxepin	2.052631579	0.644514069
Arthritis, Infectious	doxercalciferol	0	0.022231602
Arthritis, Infectious	doxorubicin	1	0.067193957
Arthritis, Infectious	doxylamine	1.666666667	0.063829525
Arthritis, Infectious	dronabinol	2	0.34747725
Arthritis, Infectious	dronedarone	2.04	0.876451798
Arthritis, Infectious	droperidol	2	0.654490539
Arthritis, Infectious	drospirenone	1.5	0.744419173
Arthritis, Infectious	drotaverine	2	0.5599948
Arthritis, Infectious	drotrecogin alfa	2.083333333	0.963673424
Arthritis, Infectious	droxidopa	1.8	0.132296902
Arthritis, Infectious	dulaglutide	2	0.74758846
Arthritis, Infectious	duloxetine	2	0.653266367
Arthritis, Infectious	dupilumab	2	0.706709131
Arthritis, Infectious	durvalumab	2.5	0.975575482
Arthritis, Infectious	duvelisib	2	0.787166301
Arthritis, Infectious	dyclonine	2	0.315277677
Arthritis, Infectious	dydrogesterone	2	0.844968589
Arthritis, Infectious	dyphylline	2.125	0.685451936
Arthritis, Infectious	ecallantide	3	0.999890345
Arthritis, Infectious	echothiophate	3	0.852532504
Arthritis, Infectious	econazole	2	0.690579534
Arthritis, Infectious	eculizumab	2	0.545204053
Arthritis, Infectious	edotreotide gallium ga-68	2	0.597662762
Arthritis, Infectious	edoxaban	2	0.636755338
Arthritis, Infectious	edrophonium	2.5	0.844502063
Arthritis, Infectious	efalizumab	1.9	0.362472648
Arthritis, Infectious	eflornithine	2	0.649739786
Arthritis, Infectious	efmoroctocog alfa	2	0.622825128
Arthritis, Infectious	elagolix	3	0.969500272
Arthritis, Infectious	eletriptan	2.142857143	0.756302086
Arthritis, Infectious	elexacaftor	2	0.949085664
Arthritis, Infectious	eliglustat	2	0.348782707
Arthritis, Infectious	elotuzumab	3	0.998030144
Arthritis, Infectious	eltrombopag	2	0.585500004
Arthritis, Infectious	eluxadoline	2	0.778249187
Arthritis, Infectious	emapalumab	0	2.68E-12
Arthritis, Infectious	emedastine	1	3.25E-05
Arthritis, Infectious	emicizumab	2.5	0.992082931
Arthritis, Infectious	enalapril	2	0.539827837
Arthritis, Infectious	enalaprilat	2	0.353016105
Arthritis, Infectious	enasidenib	1	0.000485529
Arthritis, Infectious	encainide	2	0.622825128
Arthritis, Infectious	encorafenib	2	0.933877796
Arthritis, Infectious	enflurane	2.105263158	0.467447844
Arthritis, Infectious	enfortumab vedotin	2	0.439698306
Arthritis, Infectious	enoxacin	1	0.111496931
Arthritis, Infectious	enoxaparin	2	0.602636553
Arthritis, Infectious	enoximone	2	0.625042839
Arthritis, Infectious	enprofylline	2	0.407570011
Arthritis, Infectious	entacapone	2	0.643348413
Arthritis, Infectious	entrectinib	1.666666667	0.639817213
Arthritis, Infectious	enzacamene	1.5	0.959432051
Arthritis, Infectious	enzalutamide	1	0.350260214
Arthritis, Infectious	ephedrine	2	0.528115198
Arthritis, Infectious	epicriptine	2.2	0.969190511
Arthritis, Infectious	epinastine	2	0.646567535
Arthritis, Infectious	epinephrine	1.5	0.007424602
Arthritis, Infectious	epirubicin	1.5	0.296764476
Arthritis, Infectious	eplerenone	2	0.711965092
Arthritis, Infectious	epoprostenol	2	0.276136774
Arthritis, Infectious	eprosartan	2	0.667945863
Arthritis, Infectious	eptifibatide	2	0.762430572
Arthritis, Infectious	erdafitinib	1.333333333	0.018982809
Arthritis, Infectious	erenumab	3	0.99964249
Arthritis, Infectious	ergocalciferol	2.090909091	0.588482678
Arthritis, Infectious	ergoloid mesylate	2.103448276	0.887908087
Arthritis, Infectious	ergometrine	2	0.556515708
Arthritis, Infectious	ergotamine	2.0625	0.664066787
Arthritis, Infectious	eribulin	1.5	0.40665171
Arthritis, Infectious	erlotinib	1.5	0.673753328
Arthritis, Infectious	erythrityl tetranitrate	2	0.71031103
Arthritis, Infectious	erythromycin	2.5	0.987641336
Arthritis, Infectious	erythropoietin	2	0.717170456
Arthritis, Infectious	escitalopram	1.866666667	0.090067037
Arthritis, Infectious	esculin	1	0.350260214
Arthritis, Infectious	esketamine	2.1	0.992942983
Arthritis, Infectious	eslicarbazepine	2	0.466895543
Arthritis, Infectious	eslicarbazepine acetate	2	0.454795947
Arthritis, Infectious	esmolol	2	0.663277069
Arthritis, Infectious	esomeprazole	2	0.683344305
Arthritis, Infectious	estazolam	2.133333333	0.366097163
Arthritis, Infectious	estradiol	1.714285714	0.885427654
Arthritis, Infectious	estradiol acetate	1.714285714	0.924135509
Arthritis, Infectious	estradiol benzoate	1.714285714	0.913734494
Arthritis, Infectious	estradiol cypionate	1.714285714	0.923705605
Arthritis, Infectious	estradiol dienanthate	1.714285714	0.913968897
Arthritis, Infectious	estradiol valerate	1.714285714	0.881828603
Arthritis, Infectious	estramustine	1.5	0.726056628
Arthritis, Infectious	estriol	1.666666667	0.991341102
Arthritis, Infectious	estrone	1.6	0.82924902
Arthritis, Infectious	estrone sulfate	1.5	0.996474635
Arthritis, Infectious	eszopiclone	2.153846154	0.342964567
Arthritis, Infectious	etacrynic acid	1.75	0.576867288
Arthritis, Infectious	etafedrine	1	0.356651587
Arthritis, Infectious	etanercept	1.615384615	0.005849869
Arthritis, Infectious	etelcalcetide	2	0.607564331
Arthritis, Infectious	ethanol	2.227272727	0.988819987
Arthritis, Infectious	ethanolamine oleate	2	0.629927932
Arthritis, Infectious	ethchlorvynol	2.153846154	0.398500269
Arthritis, Infectious	ethinamate	1.5	0.044135933
Arthritis, Infectious	ethinylestradiol	1.666666667	0.847608862
Arthritis, Infectious	ethosuximide	2	0.261811661
Arthritis, Infectious	ethotoin	2	0.771514296
Arthritis, Infectious	ethynodiol diacetate	1.5	0.888503069
Arthritis, Infectious	etidronic acid	1.5	0.302072865
Arthritis, Infectious	etodolac	1.666666667	0.421945576
Arthritis, Infectious	etomidate	2.142857143	0.366067471
Arthritis, Infectious	etonogestrel	1.5	0.869174455
Arthritis, Infectious	etoposide	1	0.055270151
Arthritis, Infectious	etoricoxib	2	0.696022825
Arthritis, Infectious	eugenol	1.5	0.595331172
Arthritis, Infectious	everolimus	1	0.262421471
Arthritis, Infectious	exemestane	2	0.320545911
Arthritis, Infectious	exenatide	2	0.806261058
Arthritis, Infectious	ezetimibe	2.333333333	0.755185679
Arthritis, Infectious	ezogabine	2	0.35329359
Arthritis, Infectious	famotidine	3	0.851100265
Arthritis, Infectious	febuxostat	2	0.423762098
Arthritis, Infectious	fedratinib	1.333333333	0.247189639
Arthritis, Infectious	felbamate	2	0.793337788
Arthritis, Infectious	felodipine	2.076923077	0.881417175
Arthritis, Infectious	fenfluramine	2	0.582972314
Arthritis, Infectious	fenofibrate	2	0.716239658
Arthritis, Infectious	fenofibric acid	1.8	0.626282389
Arthritis, Infectious	fenoldopam	2	0.54196896
Arthritis, Infectious	fenoprofen	1.75	0.480136231
Arthritis, Infectious	fenoterol	1.666666667	0.388235763
Arthritis, Infectious	fentanyl	1.75	0.19674905
Arthritis, Infectious	ferric cation	1	0.150190719
Arthritis, Infectious	ferric pyrophosphate citrate	2.2	0.973260244
Arthritis, Infectious	ferrous ascorbate	1.857142857	0.553579205
Arthritis, Infectious	ferrous fumarate	1.857142857	0.606129212
Arthritis, Infectious	ferrous gluconate	1.857142857	0.559840016
Arthritis, Infectious	ferrous glycine sulfate	1.857142857	0.559534008
Arthritis, Infectious	ferrous succinate	1.857142857	0.611902908
Arthritis, Infectious	fesoterodine	2.4	0.962394688
Arthritis, Infectious	fexofenadine	1	0.000826394
Arthritis, Infectious	filgrastim	2	0.774598467
Arthritis, Infectious	finafloxacin	1	0.135666061
Arthritis, Infectious	fingolimod	1.5	0.344044106
Arthritis, Infectious	fish oil	2.307692308	0.99999942
Arthritis, Infectious	flavin adenine dinucleotide	1.846153846	0.121131214
Arthritis, Infectious	flavin mononucleotide	1.9	0.422691538
Arthritis, Infectious	flavone	2	0.579926347
Arthritis, Infectious	flavoxate	2	0.509108093
Arthritis, Infectious	flecainide	2	0.800602624
Arthritis, Infectious	flibanserin	2	0.717170456
Arthritis, Infectious	florbetaben (18f)	1	0.460172163
Arthritis, Infectious	florbetapir (18f)	1	0.400760484
Arthritis, Infectious	floxuridine	0	6.61E-05
Arthritis, Infectious	fluciclovine (18f)	2.076923077	0.985484835
Arthritis, Infectious	flucytosine	1	0.213137498
Arthritis, Infectious	fludarabine	1.333333333	0.052332594
Arthritis, Infectious	fludrocortisone	1.5	0.611764237
Arthritis, Infectious	flufenamic acid	1.666666667	0.421252095
Arthritis, Infectious	flumazenil	2.153846154	0.242623686
Arthritis, Infectious	flumethasone	1	0.293290869
Arthritis, Infectious	flunarizine	1.8	0.33981153
Arthritis, Infectious	flunisolide	1	0.326246672
Arthritis, Infectious	flunitrazepam	2.222222222	0.676834662
Arthritis, Infectious	fluocinolone acetonide	1.666666667	0.720860361
Arthritis, Infectious	fluocinonide	1.5	0.417763437
Arthritis, Infectious	fluorometholone	1	0.344044106
Arthritis, Infectious	fluorouracil	0	7.85E-06
Arthritis, Infectious	fluoxetine	2.571428571	0.99990729
Arthritis, Infectious	fluoxymesterone	1.4	0.297417315
Arthritis, Infectious	flupentixol	2	0.664036443
Arthritis, Infectious	fluphenazine	1.666666667	0.632501251
Arthritis, Infectious	flurandrenolide	1	0.298602921
Arthritis, Infectious	flurazepam	2.133333333	0.414529691
Arthritis, Infectious	flurbiprofen	2	0.684722323
Arthritis, Infectious	fluspirilene	2	0.397391127
Arthritis, Infectious	flutamide	1.666666667	0.664036443
Arthritis, Infectious	fluticasone	1.75	0.833957718
Arthritis, Infectious	fluticasone furoate	1.666666667	0.839697592
Arthritis, Infectious	fluticasone propionate	1.75	0.768576026
Arthritis, Infectious	fluvastatin	1.5	0.607564331
Arthritis, Infectious	fluvoxamine	2	0.7301149
Arthritis, Infectious	folic acid	2.5	0.796508366
Arthritis, Infectious	follitropin	2	0.679454089
Arthritis, Infectious	fondaparinux	2	0.629518196
Arthritis, Infectious	foreskin fibroblast (neonatal)	1.1	1.69E-06
Arthritis, Infectious	foreskin keratinocyte (neonatal)	1.090909091	9.78E-08
Arthritis, Infectious	formoterol	1.666666667	0.392043164
Arthritis, Infectious	fosinopril	2	0.5
Arthritis, Infectious	fosnetupitant	2	0.405648128
Arthritis, Infectious	fosphenytoin	2	0.673753328
Arthritis, Infectious	fospropofol	2	0.453959047
Arthritis, Infectious	fostamatinib	1.797297297	0.999782664
Arthritis, Infectious	framycetin	1	0.064272025
Arthritis, Infectious	fremanezumab	2	0.556515708
Arthritis, Infectious	frovatriptan	2.5	0.962452824
Arthritis, Infectious	fructose	2	0.539827837
Arthritis, Infectious	furosemide	2	0.515010203
Arthritis, Infectious	gabapentin	2	0.317280204
Arthritis, Infectious	gabapentin enacarbil	2	0.242920473
Arthritis, Infectious	gadopentetic acid	1	0.064272025
Arthritis, Infectious	galantamine	2.733333333	1
Arthritis, Infectious	galcanezumab	2	0.565406593
Arthritis, Infectious	gallamine triethiodide	2.6	0.986401465
Arthritis, Infectious	gallium nitrate	1.25	0.007231692
Arthritis, Infectious	galsulfase	2	0.781997513
Arthritis, Infectious	gamma-aminobutyric acid	2	0.414499996
Arthritis, Infectious	gamma-hydroxybutyric acid	2.5	0.822850508
Arthritis, Infectious	ganirelix	3	0.949462974
Arthritis, Infectious	gemcitabine	1	0.000189057
Arthritis, Infectious	gemeprost	2	0.582178287
Arthritis, Infectious	gemfibrozil	2	0.421945576
Arthritis, Infectious	gemtuzumab ozogamicin	1.909090909	0.377174872
Arthritis, Infectious	gentamicin	2	0.755856097
Arthritis, Infectious	gestrinone	1.666666667	0.924220831
Arthritis, Infectious	gilteritinib	2.222222222	0.956382401
Arthritis, Infectious	gimeracil	2	0.423762098
Arthritis, Infectious	ginkgo biloba	2	0.557697397
Arthritis, Infectious	ginseng	1.333333333	0.020533291
Arthritis, Infectious	glasdegib	2	0.515010203
Arthritis, Infectious	glatiramer	0	2.17E-08
Arthritis, Infectious	gliclazide	2.5	0.97988078
Arthritis, Infectious	glimepiride	2.333333333	0.960632805
Arthritis, Infectious	glipizide	2	0.765238944
Arthritis, Infectious	gliquidone	3	0.999085405
Arthritis, Infectious	glucagon	2	0.608194851
Arthritis, Infectious	gluconolactone	2	0.370072068
Arthritis, Infectious	glucosamine	1	0.000205385
Arthritis, Infectious	glutamic acid	2.029850746	0.752745548
Arthritis, Infectious	glutathione	1.868421053	0.003274227
Arthritis, Infectious	glutathione disulfide	1.5	0.060929474
Arthritis, Infectious	glutethimide	2.153846154	0.330565057
Arthritis, Infectious	glyburide	2.222222222	0.996475895
Arthritis, Infectious	glycerin	1.916666667	0.791064795
Arthritis, Infectious	glycine	2	0.529899166
Arthritis, Infectious	glycine betaine	2	0.869174455
Arthritis, Infectious	glycol salicylate	2	0.702218206
Arthritis, Infectious	glycolic acid	2	0.685059521
Arthritis, Infectious	glycopyrronium	2	0.522943119
Arthritis, Infectious	glycyrrhizic acid	1.5	0.384556226
Arthritis, Infectious	glymidine	2.5	0.995941886
Arthritis, Infectious	golimumab	0	0.002697814
Arthritis, Infectious	golodirsen	2	0.679454089
Arthritis, Infectious	gonadorelin	3	0.927507585
Arthritis, Infectious	goserelin	2.5	0.92132164
Arthritis, Infectious	granisetron	2	0.398789028
Arthritis, Infectious	griseofulvin	2	0.344044106
Arthritis, Infectious	guaiacol	2	0.98315138
Arthritis, Infectious	guaifenesin	2.285714286	0.997136886
Arthritis, Infectious	guanabenz	2	0.575754323
Arthritis, Infectious	guanadrel	2	0.489748698
Arthritis, Infectious	guanethidine	2	0.414499996
Arthritis, Infectious	guanfacine	2	0.546926127
Arthritis, Infectious	guanidine	1.75	0.207518592
Arthritis, Infectious	guselkumab	2	0.449519206
Arthritis, Infectious	halazepam	2.133333333	0.399184623
Arthritis, Infectious	halcinonide	2	0.610462984
Arthritis, Infectious	halofantrine	2	0.667945863
Arthritis, Infectious	haloperidol	2	0.822932384
Arthritis, Infectious	halothane	2.111111111	0.588373497
Arthritis, Infectious	heparin	1.916666667	0.639282694
Arthritis, Infectious	hexachlorophene	1.333333333	0.058586432
Arthritis, Infectious	hexafluronium	3	0.85851324
Arthritis, Infectious	hexocyclium	2.25	0.930592949
Arthritis, Infectious	hexylcaine	2	0.402255156
Arthritis, Infectious	hexylresorcinol	1.666666667	0.494329004
Arthritis, Infectious	histamine	2.2	0.574832595
Arthritis, Infectious	histrelin	3	0.98315138
Arthritis, Infectious	homatropine	2.4	0.964816033
Arthritis, Infectious	homatropine methylbromide	2.4	0.930868581
Arthritis, Infectious	homosalate	1.333333333	0.748712194
Arthritis, Infectious	human c1-esterase inhibitor	2.333333333	0.999605198
Arthritis, Infectious	human calcitonin	1	0.320545911
Arthritis, Infectious	human immunoglobulin g	1.8	0.100748174
Arthritis, Infectious	human thrombin	2.125	0.952779795
Arthritis, Infectious	huperzine a	2	0.553579205
Arthritis, Infectious	hyaluronic acid	1.916666667	0.803156372
Arthritis, Infectious	hydralazine	1.666666667	0.570654903
Arthritis, Infectious	hydrochlorothiazide	2	0.660379201
Arthritis, Infectious	hydrocodone	2	0.764013891
Arthritis, Infectious	hydrocortamate	1	0.326246672
Arthritis, Infectious	hydrocortisone	1.5	0.672944964
Arthritis, Infectious	hydrocortisone acetate	1.666666667	0.730311442
Arthritis, Infectious	hydrocortisone butyrate	1.666666667	0.656339099
Arthritis, Infectious	hydrocortisone cypionate	1.666666667	0.639178062
Arthritis, Infectious	hydrocortisone phosphate	1.666666667	0.639178062
Arthritis, Infectious	hydrocortisone probutate	1.666666667	0.683080759
